timestamp,device_id,appliance,room,voltage_V,current_A,power_W,energy_kWh_interval,cumulative_energy_kWh,tariff_Rp_per_kWh,cost_Rp_interval,hour,weekday,is_weekend,season,is_on,anomaly_flag,pred_next_kwh,rolling_24h_kwh_device
2025-10-06 02:30:00,SEMB-0034,PC,Study,218.49,0.0,0.1,5.1e-05,4.484936,1352,0.07,2,0,0,4,0,0,5.6e-05,4.484938
2025-10-06 03:00:00,SEMB-0060,Fan,Bedroom,216.65,0.217,46.92,0.02346,1.853528,1500,35.19,3,0,0,4,1,0,0.02757,1.853526
2025-10-06 03:30:00,SEMB-0081,Fan,Bedroom,219.75,0.0,0.03,1.4e-05,1.43277,1500,0.02,3,0,0,4,0,0,1.3e-05,1.432771
2025-10-06 04:00:00,SEMB-0043,Microwave,Kitchen,218.67,0.001,0.17,8.7e-05,2.515061,1352,0.12,4,0,0,4,0,0,9.2e-05,2.435118
2025-10-06 04:30:00,SEMB-0017,Fan,Bedroom,218.08,0.255,55.5,0.027752,1.837763,1352,37.52,4,0,0,4,1,0,0.030363,1.835896
2025-10-06 05:00:00,SEMB-0076,AC,Living Room,217.33,0.001,0.25,0.000126,2.418318,1500,0.19,5,0,0,4,0,0,0.000142,2.4183179999999997
2025-10-06 05:30:00,SEMB-0039,Water Heater,Bathroom,220.2,0.003,0.62,0.000311,2.729983,1500,0.47,5,0,0,4,0,0,0.000296,2.729984
2025-10-06 06:00:00,SEMB-0061,TV,Living Room,219.89,0.003,0.6,0.000298,2.530113,1500,0.45,6,0,0,4,0,0,0.000331,2.530113
2025-10-06 06:30:00,SEMB-0067,AC,Living Room,220.67,4.151,915.96,0.457981,2.467524,1500,686.97,6,0,0,4,1,0,0.450898,2.435469
2025-10-06 07:00:00,SEMB-0041,Microwave,Kitchen,224.88,0.003,0.78,0.000391,3.268123,1500,0.59,7,0,0,4,0,0,0.000372,3.268126
2025-10-06 07:30:00,SEMB-0018,PC,Study,216.29,0.987,213.43,0.106713,4.198024,1352,144.28,7,0,0,4,1,0,0.121675,4.195615
2025-10-06 08:00:00,SEMB-0034,Refrigerator,Kitchen,218.4,0.775,169.2,0.084598,4.569533,1500,126.9,8,0,0,4,1,0,0.076502,4.569536
2025-10-06 08:30:00,SEMB-0094,LED Lamp,Bedroom,224.56,0.041,9.23,0.004617,2.436225,1702,7.86,8,0,0,4,1,0,0.005537,2.436223
2025-10-06 09:00:00,SEMB-0016,LED Lamp,Bedroom,220.68,0.043,9.5,0.004749,3.02417,1500,7.12,9,0,0,4,1,0,0.004457,3.018572
2025-10-06 09:30:00,SEMB-0080,Microwave,Kitchen,220.25,4.866,1071.67,0.535837,3.148053,1352,724.45,9,0,0,4,1,0,0.578253,3.148053
2025-10-06 10:00:00,SEMB-0088,Charger,Anywhere,220.39,0.004,0.86,0.00043,0.722789,1702,0.73,10,0,0,4,0,0,0.000447,0.7227899999999999
2025-10-06 10:30:00,SEMB-0082,Microwave,Kitchen,219.3,0.004,0.92,0.000461,4.173353,1500,0.69,10,0,0,4,0,0,0.000421,4.172039
2025-10-06 11:00:00,SEMB-0026,Charger,Anywhere,220.51,0.003,0.59,0.000295,2.683282,1500,0.44,11,0,0,4,0,0,0.000321,2.683283
2025-10-06 11:30:00,SEMB-0015,Water Heater,Bathroom,216.41,0.003,0.63,0.000313,0.500786,1352,0.42,11,0,0,4,0,0,0.000345,0.500784
2025-10-06 12:00:00,SEMB-0077,Microwave,Kitchen,220.44,4.016,885.17,0.442585,6.5268,1500,663.88,12,0,0,4,1,0,0.420678,6.462668
2025-10-06 12:30:00,SEMB-0031,Fan,Bedroom,219.46,0.2,43.85,0.021927,1.987857,1500,32.89,12,0,0,4,1,0,0.021393,1.987857
2025-10-06 13:00:00,SEMB-0020,Microwave,Kitchen,218.21,0.001,0.27,0.000137,3.666938,1352,0.19,13,0,0,4,0,0,0.000131,3.6669370000000003
2025-10-06 13:30:00,SEMB-0094,Refrigerator,Kitchen,218.22,0.735,160.39,0.080194,2.516419,1352,108.42,13,0,0,4,1,0,0.076814,2.516417
2025-10-06 14:00:00,SEMB-0073,TV,Living Room,219.33,0.002,0.38,0.000191,1.958344,1352,0.26,14,0,0,4,0,0,0.000187,1.958347
2025-10-06 14:30:00,SEMB-0029,Water Heater,Bathroom,219.98,7.043,1549.23,0.774616,5.718907,1500,1161.92,14,0,0,4,1,0,0.817083,4.007691
2025-10-06 15:00:00,SEMB-0009,Water Heater,Bathroom,221.29,0.004,0.88,0.000442,2.88435,1500,0.66,15,0,0,4,0,0,0.000519,2.884351
2025-10-06 15:30:00,SEMB-0003,Water Heater,Bathroom,220.29,7.815,1721.52,0.860759,3.51529,1702,1465.01,15,0,0,4,1,0,0.952398,3.513978
2025-10-06 16:00:00,SEMB-0045,PC,Study,222.01,0.831,184.39,0.092197,3.204778,1702,156.92,16,0,0,4,1,0,0.090679,3.204781
2025-10-06 16:30:00,SEMB-0022,PC,Study,221.03,0.004,0.78,0.000389,1.930587,1702,0.66,16,0,0,4,0,0,0.000366,1.7977659999999998
2025-10-06 17:00:00,SEMB-0042,Water Heater,Bathroom,219.75,0.002,0.41,0.000203,1.646259,1352,0.27,17,0,0,4,0,0,0.000204,1.646256
2025-10-06 17:30:00,SEMB-0043,TV,Living Room,216.32,0.004,0.94,0.000471,2.515532,1500,0.71,17,0,0,4,0,0,0.000486,1.7656600000000002
2025-10-06 18:00:00,SEMB-0038,Refrigerator,Kitchen,217.0,0.001,0.13,6.4e-05,2.319894,1352,0.09,18,0,0,4,0,0,6.9e-05,2.319897
2025-10-06 18:30:00,SEMB-0080,TV,Living Room,221.15,0.001,0.18,8.8e-05,3.148141,1500,0.13,18,0,0,4,0,0,9.9e-05,3.148141
2025-10-06 19:00:00,SEMB-0001,Fan,Bedroom,218.08,0.261,56.91,0.028457,5.488937,1500,42.68,19,0,0,4,1,0,0.0287,5.172249
2025-10-06 19:30:00,SEMB-0009,Washing Machine,Laundry,222.22,2.038,452.85,0.226425,3.110775,1500,339.64,19,0,0,4,1,0,0.256556,3.110776
2025-10-06 20:00:00,SEMB-0026,Water Heater,Bathroom,220.52,0.004,0.78,0.000392,2.683675,1352,0.53,20,0,0,4,0,0,0.000456,2.624081
2025-10-06 20:30:00,SEMB-0033,PC,Study,219.82,0.002,0.42,0.00021,1.803568,1702,0.36,20,0,0,4,0,0,0.000218,1.80357
2025-10-06 21:00:00,SEMB-0030,Fan,Bedroom,221.0,0.003,0.6,0.000298,3.476827,1500,0.45,21,0,0,4,0,0,0.000328,2.654394
2025-10-06 21:30:00,SEMB-0010,Refrigerator,Kitchen,217.51,0.774,168.28,0.084139,3.52229,1702,143.2,21,0,0,4,1,0,0.090332,3.521733
2025-10-06 22:00:00,SEMB-0063,Washing Machine,Laundry,220.15,2.286,503.15,0.251574,4.337868,1352,340.13,22,0,0,4,1,0,0.25006,4.337867
2025-10-06 22:30:00,SEMB-0011,TV,Living Room,215.98,0.589,127.28,0.063641,4.613321,1500,95.46,22,0,0,4,1,0,0.06341,3.584884
2025-10-06 23:00:00,SEMB-0045,Microwave,Kitchen,220.56,0.004,0.93,0.000467,3.205245,1702,0.8,23,0,0,4,0,0,0.000472,3.205086
2025-10-06 23:30:00,SEMB-0054,Refrigerator,Kitchen,216.79,0.792,171.67,0.085836,4.26093,1352,116.05,23,0,0,4,1,0,0.091649,3.676711
2025-10-07 00:00:00,SEMB-0084,Microwave,Kitchen,222.55,0.0,0.1,5e-05,1.088853,1352,0.07,0,1,0,4,0,0,5.9e-05,1.088856
2025-10-07 00:30:00,SEMB-0022,Water Heater,Bathroom,220.04,0.002,0.5,0.000251,1.930838,1702,0.43,0,1,0,4,0,0,0.000289,1.737018
2025-10-07 01:00:00,SEMB-0025,Refrigerator,Kitchen,220.42,0.0,0.04,2.1e-05,1.629408,1500,0.03,1,1,0,4,0,0,2.2e-05,1.629408
2025-10-07 01:30:00,SEMB-0081,Refrigerator,Kitchen,218.51,0.001,0.26,0.000128,1.432898,1500,0.19,1,1,0,4,0,0,0.000128,1.432899
2025-10-07 02:00:00,SEMB-0005,LED Lamp,Bedroom,221.77,0.045,10.01,0.005007,2.626277,1500,7.51,2,1,0,4,1,0,0.005897,1.8326399999999998
2025-10-07 02:30:00,SEMB-0015,PC,Study,220.84,0.928,205.02,0.102508,0.603294,1500,153.76,2,1,0,4,1,0,0.104998,0.6028880000000001
2025-10-07 03:00:00,SEMB-0079,PC,Study,217.01,0.001,0.12,6e-05,4.324478,1702,0.1,3,1,0,4,0,0,5.6e-05,3.502943
2025-10-07 03:30:00,SEMB-0081,Fan,Bedroom,217.24,0.223,48.55,0.024274,1.457172,1352,32.82,3,1,0,4,1,0,0.026825,1.457173
2025-10-07 04:00:00,SEMB-0003,PC,Study,219.02,0.001,0.17,8.7e-05,3.515377,1702,0.15,4,1,0,4,0,0,8.7e-05,3.513865
2025-10-07 04:30:00,SEMB-0025,LED Lamp,Bedroom,221.32,0.041,9.03,0.004514,1.633922,1702,7.68,4,1,0,4,1,0,0.004419,1.6334920000000002
2025-10-07 05:00:00,SEMB-0004,PC,Study,222.35,0.003,0.74,0.000368,4.730064,1702,0.63,5,1,0,4,0,0,0.000385,4.724965
2025-10-07 05:30:00,SEMB-0092,Microwave,Kitchen,221.6,0.0,0.03,1.4e-05,1.952763,1352,0.02,5,1,0,4,0,0,1.5e-05,1.952766
2025-10-07 06:00:00,SEMB-0048,Washing Machine,Laundry,223.13,0.002,0.53,0.000265,2.428493,1352,0.36,6,1,0,4,0,0,0.000258,2.42849
2025-10-07 06:30:00,SEMB-0036,Charger,Anywhere,219.55,0.0,0.05,2.4e-05,1.809906,1500,0.04,6,1,0,4,0,0,2.7e-05,1.705395
2025-10-07 07:00:00,SEMB-0098,Refrigerator,Kitchen,218.38,0.596,130.05,0.065025,1.418258,1702,110.67,7,1,0,4,1,0,0.072109,1.418259
2025-10-07 07:30:00,SEMB-0010,PC,Study,221.31,0.001,0.21,0.000103,3.522393,1702,0.18,7,1,0,4,0,0,0.000108,3.457732
2025-10-07 08:00:00,SEMB-0062,PC,Study,220.13,1.021,224.68,0.112341,6.275089,1500,168.51,8,1,0,4,1,0,0.114488,6.275091
2025-10-07 08:30:00,SEMB-0073,LED Lamp,Bedroom,218.23,0.049,10.79,0.005393,1.963737,1500,8.09,8,1,0,4,1,0,0.006438,1.96374
2025-10-07 09:00:00,SEMB-0062,TV,Living Room,217.46,0.003,0.58,0.000291,6.275381,1352,0.39,9,1,0,4,0,0,0.000285,6.275382
2025-10-07 09:30:00,SEMB-0093,TV,Living Room,221.28,0.004,0.81,0.000405,3.194395,1500,0.61,9,1,0,4,0,0,0.00047,3.194395
2025-10-07 10:00:00,SEMB-0018,Washing Machine,Laundry,220.44,0.001,0.12,5.9e-05,4.198083,1500,0.09,10,1,0,4,0,0,6.9e-05,3.7955520000000003
2025-10-07 10:30:00,SEMB-0080,TV,Living Room,218.44,0.003,0.76,0.00038,3.148521,1500,0.57,10,1,0,4,0,0,0.000368,3.148521
2025-10-07 11:00:00,SEMB-0084,Charger,Anywhere,219.94,0.004,0.89,0.000444,1.089297,1352,0.6,11,1,0,4,0,0,0.000418,1.0893
2025-10-07 11:30:00,SEMB-0058,Charger,Anywhere,218.28,0.002,0.41,0.000203,2.354017,1352,0.27,11,1,0,4,0,0,0.000212,2.354017
2025-10-07 12:00:00,SEMB-0027,Washing Machine,Laundry,220.25,2.476,545.27,0.272633,,1500,408.95,12,1,0,4,1,0,0.26115,0.9419090000000001
2025-10-07 12:30:00,SEMB-0022,LED Lamp,Bedroom,222.59,0.047,10.43,0.005216,1.936053,1500,7.82,12,1,0,4,1,0,0.005902,1.742191
2025-10-07 13:00:00,SEMB-0049,AC,Living Room,222.45,3.254,723.97,0.361983,2.738169,1352,489.4,13,1,0,4,1,0,0.389862,2.738169
2025-10-07 13:30:00,SEMB-0016,AC,Living Room,221.91,0.0,0.06,3e-05,3.0242,1352,0.04,13,1,0,4,0,0,3.2e-05,3.018481
2025-10-07 14:00:00,SEMB-0013,AC,Living Room,220.82,0.003,0.62,0.00031,4.257534,1352,0.42,14,1,0,4,0,0,0.000297,4.257367
2025-10-07 14:30:00,SEMB-0041,LED Lamp,Bedroom,219.87,0.0,0.07,3.6e-05,3.26816,1500,0.05,14,1,0,4,0,0,3.9e-05,2.4589049999999997
2025-10-07 15:00:00,SEMB-0073,TV,Living Room,220.75,0.004,0.86,0.000428,1.964165,1500,0.64,15,1,0,4,0,0,0.000405,1.964168
2025-10-07 15:30:00,SEMB-0079,Microwave,Kitchen,219.61,0.003,0.61,0.000306,4.324783,1352,0.41,15,1,0,4,0,0,0.000316,3.444583
2025-10-07 16:00:00,SEMB-0010,LED Lamp,Bedroom,221.62,0.042,9.2,0.004602,3.526995,1702,7.83,16,1,0,4,1,0,0.005027,3.4619349999999995
2025-10-07 16:30:00,SEMB-0002,Water Heater,Bathroom,223.8,7.33,1640.5,0.820249,4.290664,1500,1230.37,16,1,0,4,1,0,0.83109,4.044324
2025-10-07 17:00:00,SEMB-0041,Fan,Bedroom,220.06,0.001,0.18,9.1e-05,3.26825,1500,0.14,17,1,0,4,0,0,8.6e-05,2.458788
2025-10-07 17:30:00,SEMB-0022,AC,Living Room,219.73,3.698,812.61,0.406304,2.342357,1702,691.53,17,1,0,4,1,0,0.36696,2.148443
2025-10-07 18:00:00,SEMB-0096,Charger,Anywhere,222.91,0.02,4.41,0.002207,2.081947,1500,3.31,18,1,0,4,1,0,0.002101,2.0807640000000003
2025-10-07 18:30:00,SEMB-0081,PC,Study,220.42,0.001,0.21,0.000104,1.457276,1500,0.16,18,1,0,4,0,0,9.5e-05,1.457277
2025-10-07 19:00:00,SEMB-0028,Refrigerator,Kitchen,219.43,0.005,0.99,0.000496,3.583593,1702,0.84,19,1,0,4,0,0,0.000548,3.5835939999999997
2025-10-07 19:30:00,SEMB-0091,TV,Living Room,220.65,0.002,0.54,0.000268,2.020652,1352,0.36,19,1,0,4,0,0,0.000319,2.017645
2025-10-07 20:00:00,SEMB-0040,Washing Machine,Laundry,216.89,0.0,0.02,1.1e-05,1.982233,1500,0.02,20,1,0,4,0,0,1e-05,1.957338
2025-10-07 20:30:00,SEMB-0007,TV,Living Room,224.28,0.0,0.09,4.5e-05,1.786991,1500,0.07,20,1,0,4,0,0,4.1e-05,1.78699
2025-10-07 21:00:00,SEMB-0021,Charger,Anywhere,222.35,0.003,0.73,0.000364,1.855751,1500,0.55,21,1,0,4,0,0,0.000376,1.770129
2025-10-07 21:30:00,SEMB-0024,PC,Study,220.44,0.003,0.76,0.00038,4.754746,1500,0.57,21,1,0,4,0,0,0.000437,4.000538000000001
2025-10-07 22:00:00,SEMB-0085,Washing Machine,Laundry,219.62,0.004,0.83,0.000416,3.250497,1500,0.62,22,1,0,4,0,0,0.000396,3.250499
2025-10-07 22:30:00,SEMB-0028,Refrigerator,Kitchen,219.01,0.0,0.04,2e-05,3.583613,1702,0.03,22,1,0,4,0,0,2e-05,3.5807819999999997
2025-10-07 23:00:00,SEMB-0002,PC,Study,219.36,0.002,0.4,0.000199,4.290863,1702,0.34,23,1,0,4,0,0,0.000194,4.044351
2025-10-07 23:30:00,SEMB-0063,TV,Living Room,222.66,0.004,0.84,0.000418,4.338286,1500,0.63,23,1,0,4,0,0,0.000428,4.338285
2025-10-08 00:00:00,SEMB-0088,PC,Study,219.34,0.001,0.29,0.000145,0.722934,1500,0.22,0,2,0,4,0,0,0.000138,0.722935
2025-10-08 00:30:00,SEMB-0023,Charger,Anywhere,220.95,0.019,4.28,0.002138,2.349999,1702,3.64,0,2,0,4,1,0,0.002544,2.3500010000000002
2025-10-08 01:00:00,SEMB-0001,Charger,Anywhere,219.18,0.003,0.73,0.000363,5.4893,1500,0.54,1,2,0,4,0,0,0.000384,4.796883
2025-10-08 01:30:00,SEMB-0032,Water Heater,Bathroom,219.2,7.847,1720.09,0.860043,4.211759,1352,1162.78,1,2,0,4,1,0,0.96148,4.211755
2025-10-08 02:00:00,SEMB-0009,Refrigerator,Kitchen,220.82,0.002,0.43,0.000216,3.110991,1500,0.32,2,2,0,4,0,0,0.000196,3.110992
2025-10-08 02:30:00,SEMB-0013,Washing Machine,Laundry,216.07,0.001,0.28,0.000139,4.257673,1352,0.19,2,2,0,4,0,0,0.000165,4.257461
2025-10-08 03:00:00,SEMB-0036,Microwave,Kitchen,214.6,0.002,0.35,0.000175,1.810082,1500,0.26,3,2,0,4,0,0,0.0002,1.7051509999999999
2025-10-08 03:30:00,SEMB-0039,Water Heater,Bathroom,218.85,0.001,0.18,9e-05,2.730073,1352,0.12,3,2,0,4,0,0,0.000103,2.730074
2025-10-08 04:00:00,SEMB-0050,Fan,Bedroom,220.72,0.243,53.74,0.026872,2.162774,1500,40.31,4,2,0,4,1,0,0.025884,2.162448
2025-10-08 04:30:00,SEMB-0089,PC,Study,222.38,0.001,0.2,0.000101,2.236005,1500,0.15,4,2,0,4,0,0,0.000104,1.8687040000000001
2025-10-08 05:00:00,SEMB-0005,PC,Study,217.72,0.001,0.25,0.000124,2.626401,1352,0.17,5,2,0,4,0,0,0.000137,1.827322
2025-10-08 05:30:00,SEMB-0080,Microwave,Kitchen,220.07,0.001,0.13,6.3e-05,3.148584,1500,0.09,5,2,0,4,0,0,5.9e-05,3.148584
2025-10-08 06:00:00,SEMB-0058,Charger,Anywhere,220.63,0.0,0.04,2e-05,2.354037,1500,0.03,6,2,0,4,0,0,2.3e-05,2.354037
2025-10-08 06:30:00,SEMB-0023,Charger,Anywhere,217.28,0.022,4.86,0.00243,2.352429,1352,3.29,6,2,0,4,1,0,0.002188,2.352431
2025-10-08 07:00:00,SEMB-0070,Microwave,Kitchen,221.02,0.0,0.02,9e-06,1.441006,1702,0.01,7,2,0,4,0,0,9e-06,1.441005
2025-10-08 07:30:00,SEMB-0012,AC,Living Room,216.38,3.182,688.45,0.344223,,1500,516.33,7,2,0,4,1,0,0.407701,4.465083
2025-10-08 08:00:00,SEMB-0023,LED Lamp,Bedroom,222.0,0.04,8.85,0.004425,2.356855,1352,5.98,8,2,0,4,1,0,0.004653,2.356856
2025-10-08 08:30:00,SEMB-0022,LED Lamp,Bedroom,222.98,0.002,0.51,0.000255,2.342611,1352,0.34,8,2,0,4,0,0,0.000295,2.148456
2025-10-08 09:00:00,SEMB-0072,Water Heater,Bathroom,222.42,7.454,1658.02,0.82901,3.140844,1500,1243.52,9,2,0,4,1,0,0.876875,3.140847
2025-10-08 09:30:00,SEMB-0095,Water Heater,Bathroom,220.17,0.004,0.87,0.000433,2.233323,1702,0.74,9,2,0,4,0,0,0.000453,2.233323
2025-10-08 10:00:00,SEMB-0061,Microwave,Kitchen,220.45,4.155,915.92,0.457962,2.988075,1352,619.17,10,2,0,4,1,0,0.465598,2.988075
2025-10-08 10:30:00,SEMB-0016,TV,Living Room,216.59,0.0,0.04,1.8e-05,3.024218,1500,0.03,10,2,0,4,0,0,1.9e-05,2.944361
2025-10-08 11:00:00,SEMB-0090,PC,Study,220.21,0.001,0.19,9.7e-05,3.07133,1352,0.13,11,2,0,4,0,0,0.000104,3.071329
2025-10-08 11:30:00,SEMB-0029,Fan,Bedroom,220.28,0.002,0.52,0.000258,5.719165,1500,0.39,11,2,0,4,0,0,0.000249,4.007683
2025-10-08 12:00:00,SEMB-0017,TV,Living Room,219.3,0.001,0.31,0.000156,1.837919,1500,0.23,12,2,0,4,0,0,0.000149,1.835742
2025-10-08 12:30:00,SEMB-0041,Washing Machine,Laundry,220.36,0.004,0.93,0.000465,3.268716,1500,0.7,12,2,0,4,0,0,0.000436,2.4591119999999997
2025-10-08 13:00:00,SEMB-0037,Fan,Bedroom,222.86,0.001,0.32,0.000159,3.169975,1500,0.24,13,2,0,4,0,0,0.00016,3.169976
2025-10-08 13:30:00,SEMB-0038,Washing Machine,Laundry,224.46,0.001,0.31,0.000153,2.320047,1702,0.26,13,2,0,4,0,0,0.000146,2.2244990000000002
2025-10-08 14:00:00,SEMB-0031,Water Heater,Bathroom,215.94,7.951,1716.85,0.858425,2.846281,1352,1160.59,14,2,0,4,1,0,0.860991,2.846282
2025-10-08 14:30:00,SEMB-0071,TV,Living Room,223.39,0.49,109.4,0.054701,3.230546,1352,73.96,14,2,0,4,1,0,0.054056,3.230547
2025-10-08 15:00:00,SEMB-0036,AC,Living Room,218.3,0.004,0.81,0.000407,1.810489,1500,0.61,15,2,0,4,0,0,0.000414,1.705093
2025-10-08 15:30:00,SEMB-0088,LED Lamp,Bedroom,216.35,0.001,0.21,0.000106,0.72304,1500,0.16,15,2,0,4,0,0,9.6e-05,0.7230409999999999
2025-10-08 16:00:00,SEMB-0055,Charger,Anywhere,216.96,0.002,0.42,0.000208,2.821044,1702,0.35,16,2,0,4,0,0,0.000196,2.27371
2025-10-08 16:30:00,SEMB-0099,Refrigerator,Kitchen,219.62,0.628,137.91,0.068954,2.392178,1500,103.43,16,2,0,4,1,0,0.062231,2.392178
2025-10-08 17:00:00,SEMB-0024,AC,Living Room,218.52,0.0,0.03,1.3e-05,4.754759,1702,0.02,17,2,0,4,0,0,1.3e-05,4.000138
2025-10-08 17:30:00,SEMB-0078,Water Heater,Bathroom,219.21,0.003,0.59,0.000294,1.555928,1500,0.44,17,2,0,4,0,0,0.000348,0.994359
2025-10-08 18:00:00,SEMB-0069,Microwave,Kitchen,222.1,0.001,0.22,0.00011,2.986924,1352,0.15,18,2,0,4,0,0,0.000114,2.986925
2025-10-08 18:30:00,SEMB-0014,Microwave,Kitchen,221.41,0.001,0.29,0.000146,2.891256,1352,0.2,18,2,0,4,0,0,0.000158,2.868185
2025-10-08 19:00:00,SEMB-0047,Washing Machine,Laundry,219.75,2.507,550.89,0.275447,2.750457,1500,413.17,19,2,0,4,1,0,0.253762,2.4996650000000002
2025-10-08 19:30:00,SEMB-0009,Charger,Anywhere,220.02,0.001,0.21,0.000105,3.111096,1352,0.14,19,2,0,4,0,0,0.000116,3.111097
2025-10-08 20:00:00,SEMB-0067,Water Heater,Bathroom,220.54,0.002,0.5,0.000248,2.467771,1702,0.42,20,2,0,4,0,0,0.000254,2.002132
2025-10-08 20:30:00,SEMB-0076,Charger,Anywhere,218.29,0.003,0.66,0.000331,2.418648,1702,0.56,20,2,0,4,0,0,0.000396,2.418649
2025-10-08 21:00:00,SEMB-0024,Fan,Bedroom,223.02,0.003,0.72,0.000358,4.755116,1352,0.48,21,2,0,4,0,0,0.000399,4.000201
2025-10-08 21:30:00,SEMB-0075,Microwave,Kitchen,220.18,5.105,1124.08,0.56204,3.816635,1500,843.06,21,2,0,4,1,0,0.665028,3.5594040000000002
2025-10-08 22:00:00,SEMB-0017,Water Heater,Bathroom,218.37,0.003,0.62,0.00031,1.838229,1500,0.46,22,2,0,4,0,0,0.000282,1.8358050000000001
2025-10-08 22:30:00,SEMB-0012,PC,Study,221.37,0.003,0.71,0.000357,,1702,0.61,22,2,0,4,0,0,0.00042,4.465124
2025-10-08 23:00:00,SEMB-0070,LED Lamp,Bedroom,217.09,0.048,10.32,0.005162,1.446168,1500,7.74,23,2,0,4,1,0,0.006079,1.446167
2025-10-08 23:30:00,SEMB-0032,Water Heater,Bathroom,219.37,0.003,0.64,0.000318,4.212077,1500,0.48,23,2,0,4,0,0,0.0003,4.212073
2025-10-09 00:00:00,SEMB-0052,TV,Living Room,222.05,0.002,0.47,0.000236,2.772368,1500,0.35,0,3,0,4,0,0,0.000227,2.77237
2025-10-09 00:30:00,SEMB-0016,PC,Study,221.41,0.004,0.99,0.000496,3.024713,1352,0.67,0,3,0,4,0,0,0.000519,2.944827
2025-10-09 01:00:00,SEMB-0017,Charger,Anywhere,215.59,0.003,0.58,0.000288,1.838517,1352,0.39,1,3,0,4,0,0,0.000288,1.8358579999999998
2025-10-09 01:30:00,SEMB-0065,Water Heater,Bathroom,220.01,7.101,1562.23,0.781113,3.44182,1352,1056.06,1,3,0,4,1,0,0.902273,2.896464
2025-10-09 02:00:00,SEMB-0035,Refrigerator,Kitchen,221.65,0.672,148.84,0.074422,3.483515,1352,100.62,2,3,0,4,1,0,0.082239,3.4831700000000003
2025-10-09 02:30:00,SEMB-0038,PC,Study,221.4,0.003,0.58,0.00029,2.320337,1500,0.43,2,3,0,4,0,0,0.000329,2.224674
2025-10-09 03:00:00,SEMB-0052,PC,Study,220.5,0.004,0.98,0.000488,2.772856,1500,0.73,3,3,0,4,0,0,0.000486,2.772858
2025-10-09 03:30:00,SEMB-0054,PC,Study,219.63,0.99,217.35,0.108673,4.369602,1702,184.96,3,3,0,4,1,0,0.099533,3.734232
2025-10-09 04:00:00,SEMB-0048,LED Lamp,Bedroom,217.75,0.0,0.08,4.2e-05,2.428535,1702,0.07,4,3,0,4,0,0,5e-05,2.428532
2025-10-09 04:30:00,SEMB-0011,Washing Machine,Laundry,218.16,0.005,1.0,0.000498,4.613819,1500,0.75,4,3,0,4,0,0,0.000533,3.110587
2025-10-09 05:00:00,SEMB-0091,Charger,Anywhere,218.59,0.004,0.79,0.000393,2.021044,1352,0.53,5,3,0,4,0,0,0.000423,2.017724
2025-10-09 05:30:00,SEMB-0067,Water Heater,Bathroom,219.27,0.004,0.94,0.000468,2.468239,1500,0.7,5,3,0,4,0,0,0.000461,2.0023370000000003
2025-10-09 06:00:00,SEMB-0056,Fan,Bedroom,219.89,0.004,0.87,0.000437,3.982244,1500,0.65,6,3,0,4,0,0,0.000511,3.982246
2025-10-09 06:30:00,SEMB-0037,Refrigerator,Kitchen,221.1,0.643,142.17,0.071086,3.241061,1352,96.11,6,3,0,4,1,0,0.069711,3.241062
2025-10-09 07:00:00,SEMB-0094,Washing Machine,Laundry,217.11,0.003,0.54,0.000272,2.516691,1500,0.41,7,3,0,4,0,0,0.000286,2.516689
2025-10-09 07:30:00,SEMB-0060,LED Lamp,Bedroom,220.4,0.004,0.88,0.00044,1.853968,1500,0.66,7,3,0,4,0,0,0.000483,1.853966
2025-10-09 08:00:00,SEMB-0017,LED Lamp,Bedroom,220.83,0.045,9.98,0.004991,1.843508,1500,7.49,8,3,0,4,1,0,0.004838,1.840749
2025-10-09 08:30:00,SEMB-0061,Charger,Anywhere,220.37,0.001,0.25,0.000124,2.988199,1352,0.17,8,3,0,4,0,0,0.000129,2.988199
2025-10-09 09:00:00,SEMB-0083,Fan,Bedroom,220.19,0.004,0.79,0.000397,4.624051,1500,0.6,9,3,0,4,0,0,0.000446,4.534751
2025-10-09 09:30:00,SEMB-0027,PC,Study,223.38,0.979,218.6,0.109301,,1500,163.95,9,3,0,4,1,0,0.125479,1.05121
2025-10-09 10:00:00,SEMB-0036,Water Heater,Bathroom,220.01,0.004,0.78,0.000388,1.810877,1702,0.66,10,3,0,4,0,0,0.000362,1.705192
2025-10-09 10:30:00,SEMB-0022,TV,Living Room,220.06,0.509,111.91,0.055953,2.398564,1500,83.93,10,3,0,4,1,0,0.064567,2.2040859999999998
2025-10-09 11:00:00,SEMB-0007,TV,Living Room,221.03,0.004,0.88,0.00044,1.787431,1702,0.75,11,3,0,4,0,0,0.000397,1.78743
2025-10-09 11:30:00,SEMB-0076,Refrigerator,Kitchen,222.26,0.656,145.78,0.072888,2.491536,1352,98.54,11,3,0,4,1,0,0.077841,2.491537
2025-10-09 12:00:00,SEMB-0087,Fan,Bedroom,219.49,0.001,0.22,0.000108,2.612027,1500,0.16,12,3,0,4,0,0,0.000112,2.529734
2025-10-09 12:30:00,SEMB-0077,LED Lamp,Bedroom,216.64,0.046,9.88,0.004939,6.531739,1500,7.41,12,3,0,4,1,0,0.004734,6.369054
2025-10-09 13:00:00,SEMB-0023,Water Heater,Bathroom,219.12,0.001,0.25,0.000124,2.356979,1500,0.19,13,3,0,4,0,0,0.000114,2.356485
